PING sydney.edu.au:443 (/):
connected to 20.248.131.216:443 (226 bytes), seq=194 time=761.57 ms 
connected to 20.248.131.216:443 (226 bytes), seq=195 time=793.41 ms 
connected to 20.248.131.216:443 (226 bytes), seq=196 time=762.69 ms 
connected to 20.248.131.216:443 (226 bytes), seq=197 time=778.06 ms 
connected to 20.248.131.216:443 (226 bytes), seq=198 time=798.28 ms 
connected to 20.248.131.216:443 (226 bytes), seq=199 time=778.51 ms 
connected to 20.248.131.216:443 (226 bytes), seq=200 time=778.30 ms 
connected to 20.248.131.216:443 (226 bytes), seq=201 time=778.41 ms 
connected to 20.248.131.216:443 (226 bytes), seq=202 time=793.49 ms 
connected to 20.248.131.216:443 (226 bytes), seq=203 time=807.09 ms 
connected to 20.248.131.216:443 (226 bytes), seq=204 time=778.67 ms 
connected to 20.248.131.216:443 (226 bytes), seq=205 time=780.75 ms 
connected to 20.248.131.216:443 (226 bytes), seq=206 time=778.06 ms 
connected to 20.248.131.216:443 (226 bytes), seq=207 time=782.26 ms 
connected to 20.248.131.216:443 (226 bytes), seq=208 time=803.40 ms 
connected to 20.248.131.216:443 (226 bytes), seq=209 time=800.00 ms 
connected to 20.248.131.216:443 (226 bytes), seq=210 time=765.66 ms 
connected to 20.248.131.216:443 (226 bytes), seq=211 time=794.93 ms 
connected to 20.248.131.216:443 (226 bytes), seq=212 time=794.70 ms 
connected to 20.248.131.216:443 (226 bytes), seq=213 time=793.98 ms 
connected to 20.248.131.216:443 (226 bytes), seq=214 time=783.73 ms 
connected to 20.248.131.216:443 (226 bytes), seq=215 time=761.93 ms 
connected to 20.248.131.216:443 (226 bytes), seq=216 time=794.41 ms 
connected to 20.248.131.216:443 (226 bytes), seq=217 time=794.91 ms 
connected to 20.248.131.216:443 (226 bytes), seq=218 time=795.04 ms 
connected to 20.248.131.216:443 (226 bytes), seq=219 time=777.97 ms 
connected to 20.248.131.216:443 (226 bytes), seq=220 time=794.29 ms 
connected to 20.248.131.216:443 (226 bytes), seq=221 time=786.93 ms 
connected to 20.248.131.216:443 (226 bytes), seq=222 time=780.44 ms 
connected to 20.248.131.216:443 (226 bytes), seq=223 time=797.71 ms 
connected to 20.248.131.216:443 (226 bytes), seq=224 time=764.47 ms 
connected to 20.248.131.216:443 (226 bytes), seq=225 time=811.05 ms 
connected to 20.248.131.216:443 (226 bytes), seq=226 time=778.91 ms 
connected to 20.248.131.216:443 (226 bytes), seq=227 time=777.48 ms 
connected to 20.248.131.216:443 (226 bytes), seq=228 time=778.35 ms 
connected to 20.248.131.216:443 (226 bytes), seq=229 time=781.80 ms 
connected to 20.248.131.216:443 (226 bytes), seq=230 time=763.67 ms 
connected to 20.248.131.216:443 (226 bytes), seq=231 time=777.95 ms 
connected to 20.248.131.216:443 (226 bytes), seq=232 time=781.34 ms 
connected to 20.248.131.216:443 (226 bytes), seq=233 time=779.08 ms 
connected to 20.248.131.216:443 (226 bytes), seq=234 time=779.62 ms 
connected to 20.248.131.216:443 (226 bytes), seq=235 time=764.36 ms 
connected to 20.248.131.216:443 (226 bytes), seq=236 time=779.28 ms 
