PING www.unam.mx.cdn.cloudflare.net (104.17.118.46) 56(84) bytes of data.
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=127 ttl=55 time=30.5 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=128 ttl=55 time=30.4 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=129 ttl=55 time=30.6 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=130 ttl=55 time=31.0 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=131 ttl=55 time=30.3 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=132 ttl=55 time=29.0 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=133 ttl=55 time=30.6 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=134 ttl=55 time=29.2 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=135 ttl=55 time=29.7 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=136 ttl=55 time=29.3 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=137 ttl=55 time=30.1 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=138 ttl=55 time=30.2 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=139 ttl=55 time=30.2 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=140 ttl=55 time=30.0 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=141 ttl=55 time=30.0 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=142 ttl=55 time=28.7 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=143 ttl=55 time=30.4 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=144 ttl=55 time=30.3 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=145 ttl=55 time=37.7 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=146 ttl=55 time=31.4 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=147 ttl=55 time=36.1 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=148 ttl=55 time=30.1 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=149 ttl=55 time=53.3 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=150 ttl=55 time=30.3 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=151 ttl=55 time=30.3 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=152 ttl=55 time=32.0 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=153 ttl=55 time=30.8 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=154 ttl=55 time=30.5 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=155 ttl=55 time=95.2 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=156 ttl=55 time=30.2 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=157 ttl=55 time=30.5 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=158 ttl=55 time=39.9 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=159 ttl=55 time=68.0 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=160 ttl=55 time=29.5 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=161 ttl=55 time=44.9 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=162 ttl=55 time=103 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=163 ttl=55 time=264 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=164 ttl=55 time=278 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=165 ttl=55 time=309 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=166 ttl=55 time=230 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=167 ttl=55 time=251 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=168 ttl=55 time=480 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=169 ttl=55 time=370 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=170 ttl=55 time=320 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=171 ttl=55 time=345 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=172 ttl=55 time=574 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=173 ttl=55 time=393 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=174 ttl=55 time=314 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=175 ttl=55 time=338 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=176 ttl=55 time=258 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=177 ttl=55 time=281 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=178 ttl=55 time=506 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=179 ttl=55 time=432 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=180 ttl=55 time=349 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=181 ttl=55 time=271 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=182 ttl=55 time=90.0 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=183 ttl=55 time=316 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=184 ttl=55 time=238 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=185 ttl=55 time=158 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=186 ttl=55 time=38.4 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=187 ttl=55 time=30.3 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=188 ttl=55 time=30.7 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=189 ttl=55 time=30.3 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=190 ttl=55 time=34.3 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=191 ttl=55 time=30.7 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=192 ttl=55 time=30.3 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=193 ttl=55 time=30.7 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=194 ttl=55 time=30.2 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=195 ttl=55 time=33.2 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=196 ttl=55 time=29.3 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=197 ttl=55 time=30.1 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=198 ttl=55 time=31.0 ms
